CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"9148","CHEM 103L","2","Introductory Chemistry Lab I","1","  AINW","Lab","W","0800-1050","FORBES 3009","Okumu, Antony","5","Open",
"9149","CHEM 103L","3","Introductory Chemistry Lab I","1","  AINW","Lab","F","0800-1050","FORBES 3009","Okumu, Antony","16","Open",
"9133","CHEM 121","3R","General Chemistry I","3","  AINW","Lec","MWF","1300-1350","DSU 255","Higgs, Andrew","3","Open",
"9134","CHEM 121","4M","General Chemistry I","3","  AINW","Lec","TR","0800-0915","FERG T132","Higgs, Andrew","3","Open",
"9135","CHEM 121","ON1","General Chemistry I","3","  AINW","Lec","MWF","0900-0950","SYN ","Thorsen, Amanda","13","Open",
"9136","CHEM 121","ON2","General Chemistry I","3","  AINW","Lec","TR","0930-1045","SYN ","Gruber, Todd","2","Open",
"9131","CHEM 121","ON3","General Chemistry I","3","  AINW","Lec","MWF","1000-1050","SYN ","Cole, Kathryn","0","Closed",
"9132","CHEM 121","ON4","General Chemistry I","3","  AINW","Lec","MWF","1400-1450","SYN ","Cole, Kathryn","2","Open",
"9153","CHEM 121L","10","General Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3002","Hahn, Insu","0","Closed",
"9154","CHEM 121L","11R","General Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3009","Bedford, John","0","Closed",
"9155","CHEM 121L","12R","General Chemistry Lab I","1","  AINW","Lab","W","1800-2150","FORBES 3009","Bedford, John","0","Closed",
"9156","CHEM 121L","13R","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3002","Hahn, Insu","0","Closed",
"9157","CHEM 121L","14","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3009","Eribal, Carla Sue","0","Closed",
"9151","CHEM 121L","18","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3002","Hahn, Insu","3","Open",
"9137","CHEM 121L","1R","General Chemistry Lab I","1","  AINW","Lab","M","1300-1650","FORBES 3002","Shima, Sumie; Sharrett, Lucas","2","Open",
"9138","CHEM 121L","2","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3002","Shima, Sumie; Biehler, Erik","0","Closed",
"9139","CHEM 121L","3R","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3009","Shima, Sumie; Sharrett, Lucas","0","Closed",
"9140","CHEM 121L","4R","General Chemistry Lab I","1","  AINW","Lab","W","1300-1650","FORBES 3002","Shima, Sumie; Biehler, Erik","5","Open",
"9141","CHEM 121L","5R","General Chemistry Lab I","1","  AINW","Lab","W","1300-1650","FORBES 3009","Abdel-Fattah, Tarek","2","Open",
"9142","CHEM 121L","6R","General Chemistry Lab I","1","  AINW","Lab","R","1330-1720","FORBES 3009","Shima, Sumie; Sharrett, Lucas","4","Open",
"9143","CHEM 121L","7R","General Chemistry Lab I","1","  AINW","Lab","R","1330-1720","FORBES 3002","Shima, Sumie; Biehler, Erik","0","Closed",
"9144","CHEM 121L","8R","General Chemistry Lab I","1","  AINW","Lab","T","0800-1150","FORBES 3002","Shima, Sumie","1","Open",
"9152","CHEM 121L","9R","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3009","Bedford, John","3","Open",
"9158","CHEM 122","1","General Chemistry II","3","  AINW","Lec","MWF","1100-1150","DSU 255","Shima, Sumie","1","Open",
"8476","CHEM 221","ON1","Organic Chemistry I","3","","Lec","MWF","1200-1250","SYN ","Liskin, Dmitry","13","Open",
"8475","CHEM 221","ON2","Organic Chemistry I","3","","Lec","MWF","0800-0850","SYN ","Carney, Jeffrey","15","Open",
"8474","CHEM 221","ON3","Organic Chemistry I","3","","Lec","MWF","1200-1250","SYN ","Brunke, Kathleen","6","Open",
"9170","CHEM 221L","1","Organic Chemistry Lab I","1","","Lab","T","0800-1150","FORBES 3052","Okumu, Antony","5","Open",
"9177","CHEM 221L","10","Organic Chemistry Lab I","1","","Lab","T","1330-1720","FORBES 3052","Higgs, Andrew","2","Open",
"9171","CHEM 221L","2","Organic Chemistry Lab I","1","","Lab","R","0800-1150","FORBES 3052","Brunke, Kathleen","5","Open",
"9172","CHEM 221L","3","Organic Chemistry Lab I","1","","Lab","T","1800-2100","FORBES 3052","Carney, Tiffany","1","Open",
"9173","CHEM 221L","4","Organic Chemistry Lab I","1","","Lab","R","1800-2150","FORBES 3052","Carney, Tiffany","0","Closed",
"9174","CHEM 221L","5","Organic Chemistry Lab I","1","","Lab","M","1300-1650","FORBES 3052","Liskin, Dmitry","1","Open",
"9175","CHEM 221L","6","Organic Chemistry Lab I","1","","Lab","M","1800-2150","FORBES 3052","Liskin, Dmitry","0","Closed",
"9176","CHEM 221L","7","Organic Chemistry Lab I","1","","Lab","W","1300-1650","FORBES 3052","Liskin, Dmitry","6","Open",
"9178","CHEM 221L","8","Organic Chemistry Lab I","1","","Lab","R","1330-1720","FORBES 3052","Higgs, Andrew","0","Closed",
"9179","CHEM 221L","9","Organic Chemistry Lab I","1","","Lab","W","1800-2150","FORBES 3052","Rizvi, Syed","5","Open",
"9202","CHEM 341","1","Physical Chemistry I","3","","Lec","MWF","1200-1250","DSU 255","Quinlan, Ronald","0","Closed",
"9209","CHEM 391","1","WI: Investigating Chemical Lit","3","  WI","Lec","MWF","1000-1050","LUTR 242","Carney, Jeffrey","0","Closed",
"9210","CHEM 391","2","WI: Investigating Chemical Lit","3","  WI","Lec","MWF","1200-1250","MCM 164","Cole, Kathryn","2","Open",
"9217","CHEM 401","ON1","Inorganic Chemistry","3","","Lec","TR","1100-1215","SYN ","Abdel-Fattah, Tarek","3","Open",
"9218","CHEM 401L","1","Inorganic Chemistry Lab","1","","Lab","T","1330-1720","FORBES 3048","Abdel-Fattah, Tarek","5","Open",
"9224","CHEM 445","1","Instrumental Analysis","3","","Lec","MWF","0900-0950","FORBES 2074","Quinlan, Ronald","3","Open",
"9225","CHEM 445L","1","Instrumental Analysis Lab","1","","Lab","W","1300-1650","FORBES 3040","Quinlan, Ronald","4","Open",
"9145","CHEM 465","ON1","Environmental Chemistry","3","","Lec","MWF","1000-1050","SYN ","Brunke, Kathleen","16","Open",
"9448","CHEM 499","1","IND ST: Bioinfo Analysis Poly","1","","Ind","","","ARR ","Cole, Kathryn","0","Closed",
"9297","CHEM 545","1","Instrumental Methods-Chemistry","4","","Lec","MWF","0900-0950","FORBES 2074","Quinlan, Ronald","2","Open",
"9226","CHEM 545L","1","Instrument Methods in Chem Lab","0","","Lab","W","1300-1650","FORBES 3040","Quinlan, Ronald","2","Open",
"9296","CHEM 565","ON1","Environmental Chemistry","3","","Lec","MWF","1000-1050","SYN ","Brunke, Kathleen","0","Closed",
"8925","CHIN 101","ON1","Beginning Chinese I","3","","Lec","MWF","1000-1050","SYN ","Smith, Jonathan","5","Open",
"8926","CHIN 101","ON2","Beginning Chinese I","3","","Lec","MWF","1200-1250","SYN ","Smith, Jonathan","1","Open",
"8927","CHIN 111","1R","Elem Chinese Writing I","1","","Lec","M","1100-1150","MCM 200B","Ma, Xin","7","Open",
"8928","CHIN 111","2R","Elem Chinese Writing I","1","","Lec","W","1500-1550","MCM 114","Ma, Xin","11","Open",
"8929","CHIN 201","ON1","Intermediate Chinese I","3","  LLFL","Lec","MWF","1300-1350","SYN ","Smith, Jonathan","0","Closed",
"8930","CHIN 211","1","Intermediate Chinese Writing I","1","","Lec","F","1100-1150","MCM 200B","Ma, Xin","3","Open",
"9379","CLAR 131","1","Applied Music: Clarinet","1","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"9325","CLAR 333","1","Applied Music: Clarinet","2","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"9263","CLST 211","ON1","Ancient Athens","3","  AIWT","Lec","MWF","1400-1450","SYN ","Padilla, Mark","5","Open",
"9264","CLST 211","ON2","Ancient Athens","3","  AIWT","Lec","MWF","1500-1550","SYN ","Padilla, Mark","0","Closed",
"9409","CLST 211","ON3","Ancient Athens","3","  AIWT","Lec","MWF","1000-1050","SYN ","Padilla, Mark","0","Closed",
"8934","CLST 212","ON1","Roman Culture","3","  AIWT","Lec","TR","1100-1215","SYN ","Adamitis, Jana; Pollio, David","0","Closed",
"8935","CLST 212","ON2","Roman Culture","3","  AIWT","Lec","TR","1330-1445","SYN ","Adamitis, Jana; Pollio, David","0","Closed",
"8936","CLST 312","ON1","Ancient Roman Art","3","  AICE","Lec","MWF","1100-1150","SYN ","Motta, Rosa","0","Closed",
"9241","CLST 395","1","SPC TP: Leaders of Rome","3","","Lec","MWF","1300-1350","FORBES 2015","Buszard, Bradley","2","Open",
"8213","COLL 140","2","The Transitional Learner","2","","Lec","TR","1330-1420","LUTR 269","Ritchey, Carolyn","0","Closed",
"9410","COLL 140","3","The Transitional Learner","2","","Lec","MW","1100-1150","FORBES 3014","Grubb, Brittany","0","Closed",
"8212","COLL 140","ON1","The Transitional Learner","2","","Lec","MW","1300-1350","SYN ","Smittle, Madison","0","Closed",
"8214","COLL 150","1","The Intentional Learner","2","","Lec","MW","1200-1250","MCM 262","Moody, Michelle","0","Closed",
"8215","COLL 277","ON1","Internship: Course for Career","1","","Pra","","","ARR ","Sincere, Christina","7","Open",
"8871","COMM 201","2F","Public Speaking","3","","Lec","TR","1630-1745","MCM 210","Best, Mary","2","Open",
"8872","COMM 201","3","Public Speaking","3","","Lec","TR","1800-1915","FORBES 2070D","Velasco, Meredith","5","Open",
"8873","COMM 201","4","Public Speaking","3","","Lec","TR","1930-2045","FORBES 2070D","Velasco, Meredith","8","Open",
"8874","COMM 201","5","Public Speaking","3","","Lec","MW","1600-1715","FORBES 2070A","Williams, Franklin","1","Open",
"8875","COMM 201","6","Public Speaking","3","","Lec","MW","1800-1915","FORBES 2070A","Connelly, Christopher","6","Open",
"8876","COMM 201","7","Public Speaking","3","","Lec","TR","0800-0915","MCM 212","Stowers, Robert","5","Open",
"8878","COMM 201","9","Public Speaking","3","","Lec","TR","0930-1045","MCM 212","Stowers, Robert","2","Open",
"8870","COMM 201","ON1","Public Speaking","3","","Lec","T","1930-2215","SYN ","Wroten, Amanda","1","Open",
"8880","COMM 210","ON1","Communicating Identity","3","","Lec","TR","1100-1215","SYN ","Meyer, Michaela","21","Open",
"8881","COMM 211","1","Interpersonal Communication","3","","Lec","MWF","0900-0950","LUTR 269","Manning, Linda","3","Open",
"8882","COMM 211","2","Interpersonal Communication","3","","Lec","MWF","1300-1350","FRMN 201","Roach&#233;, David","3","Open",
"8883","COMM 211","3","Interpersonal Communication","3","","Lec","MWF","1400-1450","FRMN 201","Roach&#233;, David","1","Open",
"8884","COMM 222","ON1","Media, Culture, and Technology","3","","Lec","TR","1100-1215","SYN ","Billinson, Jennifer","10","Open",
"8885","COMM 239","1","Argumentation","3","  LLFR","Lec","TR","1630-1745","FORBES 2015","Sery, Joseph","0","Closed",
"8886","COMM 239","2C","Argumentation","3","  LLFR","Lec","TR","1800-1915","FORBES 2070A","Sery, Joseph","2","Open",
"8887","COMM 239","3M","Argumentation","3","  LLFR","Lec","TR","1930-2045","FRMN 201","Gehring, David","1","Open",
"8888","COMM 239","4","Argumentation","3","  LLFR","Lec","TR","1800-1915","FRMN 201","Gehring, David","3","Open",
"8889","COMM 239","5","Argumentation","3","  LLFR","Lec","TR","1630-1745","FORBES 3012","Middleton, Robyn","1","Open",
"8890","COMM 239","6","Argumentation","3","  LLFR","Lec","TR","1800-1915","FORBES 3012","Middleton, Robyn","2","Open",
"8891","COMM 249","ON1","Introduction to Rhetoric","3","","Lec","MWF","1000-1050","SYN ","Connable, Sean","1","Open",
"8892","COMM 249","ON2","Introduction to Rhetoric","3","","Lec","MWF","1100-1150","SYN ","Connable, Sean","3","Open",
"8893","COMM 249","ON3","Introduction to Rhetoric","3","","Lec","MWF","1500-1550","SYN ","Connable, Sean","5","Open",
"8894","COMM 291","1","Internship in Communication","1 - 3","","Int","","","ARR ","Goen, Todd","0","Closed",
"8895","COMM 305","1","First Amndmnt, Culture, &amp; Comm","3","  AIDE","Lec","TR","1330-1445","LUTR 372","Sery, Joseph","0","Closed",
"8896","COMM 318","1","Quant Rrsch Mthds in Comm","3","","Lec","MWF","0900-0950","FORBES 2090","Lane, Brianna","0","Closed",
"8897","COMM 320","ON1","Media Industries","3","","Lec","TR","0930-1045","SYN ","Stern, Danielle","0","Closed",
"8898","COMM 320","ON2","Media Industries","3","","Lec","MWF","1200-1250","SYN ","Sarkissian, Raffi","0","Closed",
"8899","COMM 333","1","Rhetorical Criticism","3","  WI","Lec","TR","1100-1215","MCM 260","Smith, James","0","Closed",
"8900","COMM 335","1","Rhetoric and Politics","3","","Lec","TR","1330-1445","FRMN 201","Smith, James","2","Open",
"8901","COMM 350","1","Media Criticism","3","","Lec","MWF","0900-0950","FORBES 2070A","Tabbanor, Michelle","0","Closed",
"8902","COMM 350","2","Media Criticism","3","","Lec","MWF","1000-1050","FORBES 2070A","Tabbanor, Michelle","3","Open",
"8903","COMM 352","1","WI: Philosophy &amp; Communication","3","  WI","Lec","MW","1930-2045","LUTR 139","Goen, Todd","2","Open",
"8905","COMM 352","3","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","1100-1215","MCM 262","Steiner, Mark","0","Closed",
"8906","COMM 352","4","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","1500-1615","TRIB 208","Steiner, Mark","4","Open",
"8904","COMM 352","ON1","WI: Philosophy &amp; Communication","3","  WI","Lec","R","1930-2215","SYN ","Wroten, Amanda","0","Closed",
"8907","COMM 366","1","Interpersonal Conflict","3","","Lec","MWF","1000-1050","TRIB 208","Roach&#233;, David","0","Closed",
"8908","COMM 370","1","Qualitative Research Methods","3","","Lec","MWF","1100-1150","MCM 260","Manning, Linda","0","Closed",
"9227","COMM 395","ON1","SPC TP: Popular Music 20th Cen","3","","Lec","TR","1800-1915","SYN ","Billinson, Jennifer","0","Closed",
"8909","COMM 411","1","Interpersonal Theory","3","","Lec","MW","1600-1715","MCM 216","Goen, Todd","1","Open",
"8910","COMM 411","2","Interpersonal Theory","3","","Lec","MW","1800-1915","LUTR 137","Goen, Todd","0","Closed",
"8912","COMM 414","1","Adv Relational Communication","3","","Lec","TR","1330-1445","MCM 162","Lane, Brianna","0","Closed",
"8913","COMM 414","2","Adv Relational Communication","3","","Lec","TR","1500-1615","MCM 162","Lane, Brianna","0","Closed",
"8914","COMM 415","1","Rhetoric and Religion","3","","Lec","TR","0930-1045","MCM 207","Steiner, Mark","3","Open",
"8915","COMM 433","ON1","Rhetorical Theory","3","","Lec","MWF","1400-1450","SYN ","Connable, Sean","7","Open",
"8916","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","TR","0930-1045","MCM 312","Smith, James","2","Open",
"8917","COMM 455","ON1","Critical Media Theory","3","","Lec","MW","1600-1715","SYN ","Sarkissian, Raffi","0","Closed",
"8918","COMM 455","ON2","Critical Media Theory","3","","Lec","MW","1800-1915","SYN ","Sarkissian, Raffi","0","Closed",
"8919","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Goen, Todd","0","Closed",
"9380","COMP 131","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9326","COMP 231","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9327","COMP 331","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9328","COND 130","1","Applied Music: Conducting","1 - 2","","Lab","","","ARR ","Reimer, Mark","0","Closed",
"8822","COND 533","1","Applied Music: Conducting","2","","Lab","","","ARR ","Irving, John","0","Closed",
"8823","COND 533","2","Applied Music: Conducting","2","","Lab","","","ARR ","Reimer, Mark","0","Closed",
"8824","COND 533","3","Applied Music: Conducting","2","","Lab","","","ARR ","Thompson, J.","0","Closed",
"8063","CPEN 214","ON1","Digital Logic Design","3","","Lec","TR","0930-1045","SYN ","Keshtkar Vanashi, Hessam","0","Closed",
"8062","CPEN 214","ON2","Digital Logic Design","3","","Lec","TR","1800-1915","SYN ","Keshtkar Vanashi, Hessam","3","Open",
"8064","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Valdez, Katherine","2","Open",
"8065","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1500-1550","LUTR 322","Valdez, Katherine","0","Closed",
"8066","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1400-1450","LUTR 322","Valdez, Katherine","0","Closed",
"8067","CPEN 431","1","Computer Engineering Design","4","","Lec","MW","1000-1115","FERG 208","Wang, Dali","1","Open",
"8068","CPEN 498","1","WI:Comput Engnrng Capstone","1 - 3","  WI","Ind","MWF","1300-1350","LUTR 258","Riedl, Anton","0","Closed",
"8018","CPSC 110","ON1","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","SYN ","Hawkins, Kenneth","0","Closed",
"8019","CPSC 110","ON2","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","SYN ","Hawkins, Kenneth","0","Closed",
"8020","CPSC 110","ON3","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","SYN ","Hawkins, Kenneth","15","Open",
"8021","CPSC 110","ON4","Introduction to Computing","3","  LLFR","Lec","MWF","1300-1350","SYN ","Zhang, Ming","2","Open",
"8022","CPSC 110","ON5","Introduction to Computing","3","  LLFR","Lec","MWF","1400-1450","SYN ","Zhang, Ming","13","Open",
"8017","CPSC 110","ON6","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","SYN ","Davis, Kimberly","2","Open",
"8023","CPSC 140","ON1","Intro-Comp Prog w/ Multimedia","3","  LLFR","Lec","TR","0930-1045","SYN ","Siochi, Antonio","1","Open",
"8001","CPSC 150","1M","Introduction to Programming","3","  LLFR","Lec","MWF","0900-0950","LUTR 258","Almalag, Mohammad","0","Closed",
"8002","CPSC 150","2M","Introduction to Programming","3","  LLFR","Lec","MWF","1000-1050","LUTR 258","Almalag, Mohammad","0","Closed",
"8003","CPSC 150","3M","Introduction to Programming","3","  LLFR","Lec","TR","1800-1915","LUTR 258","Cheney, Lonnie","0","Closed",
"8004","CPSC 150","4R","Introduction to Programming","3","  LLFR","Lec","TR","1500-1615","LUTR 236","Siasi, Nazli","0","Closed",
"8006","CPSC 150","6F","Introduction to Programming","3","  LLFR","Lec","TR","1630-1745","LUTR 236","Siasi, Nazli","0","Closed",
"8007","CPSC 150","ON1","Introduction to Programming","3","  LLFR","Lec","MWF","1100-1150","SYN ","McElfresh, Scott","0","Closed",
"8008","CPSC 150","ON2","Introduction to Programming","3","  LLFR","Lec","MWF","1400-1450","SYN ","McElfresh, Scott","0","Closed",
"8009","CPSC 150L","ON1","Intro to Programming Lab","1","","Lab","W","1500-1645","SYN ","McElfresh, Scott; Suscello, Nicole","4","Open",
"8010","CPSC 150L","ON2","Intro to Programming Lab","1","","Lab","M","1300-1445","SYN ","Almalag, Mohammad; Villarreal, Cassandra","6","Open",
"8011","CPSC 150L","ON3","Intro to Programming Lab","1","","Lab","W","1930-2115","SYN ","McElfresh, Scott","2","Open",
"8012","CPSC 150L","ON4","Intro to Programming Lab","1","","Lab","M","1930-2115","SYN ","McElfresh, Scott","7","Open",
"8013","CPSC 150L","ON5","Intro to Programming Lab","1","","Lab","W","1200-1345","SYN ","McElfresh, Scott","5","Open",
"8014","CPSC 150L","ON6","Intro to Programming Lab","1","","Lab","M","1500-1645","SYN ","Almalag, Mohammad; Villarreal, Cassandra","4","Open",
"8015","CPSC 150L","ON7","Intro to Programming Lab","1","","Lab","F","1200-1345","SYN ","Almalag, Mohammad","14","Open",
"8016","CPSC 150L","ON8","Intro to Programming Lab","1","","Lab","F","1400-1545","SYN ","Almalag, Mohammad","7","Open",
"8024","CPSC 215","1R","Software Pkgs-Busn Applcations","3","","Lec","TR","1800-1915","LUTR 236","Jones, Doretha","0","Closed",
"8025","CPSC 215","2R","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 236","Leybold, Alan","0","Closed",
"8026","CPSC 215","3R","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 236","Leybold, Alan","2","Open",
"8029","CPSC 215","6R","Software Pkgs-Busn Applcations","3","","Lec","MWF","0800-0850","LUTR 236","Baird, Amy","1","Open",
"8030","CPSC 215","7R","Software Pkgs-Busn Applcations","3","","Lec","MWF","0900-0950","LUTR 236","Baird, Amy","0","Closed",
"8027","CPSC 215","ON1","Software Pkgs-Busn Applcations","3","","Lec","MWF","1500-1550","SYN ","McClenney, David","0","Closed",
"8028","CPSC 215","ON2","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","SYN ","McClenney, David","0","Closed",
"8032","CPSC 216","ON1","Multimedia and Web Publishing","3","","Lec","MWF","1100-1150","SYN ","Baird, Amy","0","Closed",
"8031","CPSC 216","ON2","Multimedia and Web Publishing","3","","Lec","MWF","1000-1050","SYN ","Baird, Amy","11","Open",
"8033","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","MW","1600-1715","LUTR 258","Henry, Samuel","4","Open",
"8034","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 258","Phelps, William","0","Closed",
"8035","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","TR","1800-1915","MCM 362","Hagstrom, Erick","5","Open",
"8036","CPSC 250","ON1","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","SYN ","Phelps, William","5","Open",
"8037","CPSC 250L","ON1","Prog for Data Manipulation Lab","1","","Lab","T","1930-2115","SYN ","Phelps, William; Suscello, Nicole","6","Open",
"8038","CPSC 250L","ON2","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","SYN ","Phelps, William; Suscello, Nicole","9","Open",
"8039","CPSC 250L","ON3","Prog for Data Manipulation Lab","1","","Lab","F","1000-1145","SYN ","Phelps, William; Paterno, Christopher-John","11","Open",
"8040","CPSC 250L","ON4","Prog for Data Manipulation Lab","1","","Lab","W","0900-1045","SYN ","Phelps, William; Paterno, Christopher-John","8","Open",
"8042","CPSC 255","2","Programming for Applications","3","","Lec","TR","1330-1445","LUTR 258","Conner, David","1","Open",
"8043","CPSC 255","3","Programming for Applications","3","","Lec","TR","1100-1215","LUTR 347","Conner, David","0","Closed",
"8041","CPSC 255","ON1","Programming for Applications","3","","Lec","MW","1800-1915","SYN ","Lambert, Lynn","0","Closed",
"9128","CPSC 256","ON1","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","MWF","0800-0850","SYN ","Perkins, Keith","0","Closed",
"8044","CPSC 270","1","Data and File Structures","3","","Lec","TR","1330-1445","LUTR 170","Siochi, Antonio","0","Closed",
"9260","CPSC 270","2","Data and File Structures","3","","Lec","TR","0800-0915","LUTR 236","Siochi, Antonio","6","Open",
"8045","CPSC 280","1","Intro to Software Engineering","3","","Lec","MWF","1100-1150","LUTR 236","Flores, Roberto","0","Closed",
"8046","CPSC 327","ON1","C++ Programming","3","","Lec","MWF","1300-1350","SYN ","Perkins, Keith","5","Open",
"8047","CPSC 327","ON2","C++ Programming","3","","Lec","MWF","1500-1550","SYN ","Perkins, Keith","9","Open",
"8048","CPSC 335","ON1","Data Communication Systems","3","","Lec","TR","1100-1215","SYN ","Siasi, Nazli","0","Closed",
"8049","CPSC 336","1","Network Implementation &amp; Admin","3","","Lec","TR","1330-1445","FORBES 3012","Kreider, Christopher","1","Open",
"8051","CPSC 350","2","Information Systems Analysis","3","","Lec","TR","0930-1045","LUTR 269","Lapke, Michael","3","Open",
"8050","CPSC 350","ON1","Information Systems Analysis","3","","Lec","TR","1630-1745","SYN ","Lapke, Michael","0","Closed",
"8052","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","1000-1050","FRMN 201","Flores, Roberto","0","Closed",
"8053","CPSC 410","ON1","Operating Systems I","3","","Lec","TR","1100-1215","SYN ","Perkins, Keith","0","Closed",
"8054","CPSC 420","ON1","Algorithms","3","","Lec","MWF","0900-0950","SYN ","Zhang, Ming","21","Open",
"8055","CPSC 429","1","Computer &amp; System Security","3","","Lec","TR","0800-0915","LUTR 121","Kreider, Christopher","0","Closed",
"8056","CPSC 430","1","Simulation Modeling","3","","Lec","TR","1930-2045","LUTR 258","Cheney, Lonnie","1","Open",
"8057","CPSC 440","ON1","Database Management Systems","3","","Lec","MW","1930-2045","SYN ","Almalag, Mohammad","0","Closed",
"8058","CPSC 445","1","WI: Information Systems Lab","3","  WI","Ind","TR","1500-1615","FORBES 3014","Kreider, Christopher","6","Open",
"8059","CPSC 471","1","Applied Artificial Intelligenc","3","","Lec","MW","1800-1915","LUTR 269","Conner, David","0","Closed",
"8060","CPSC 480","ON1","Software Design/Development","3","","Lec","MW","1600-1715","SYN ","Flores, Roberto","2","Open",
"8061","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","TR","1500-1615","FERG 210","McElfresh, Scott","1","Open",
"8217","CPSC 501","ON1","Software Sys Dsgn/Implmentatn","3","","Lec","MW","1600-1715","SYN ","Flores, Roberto","1","Open",
"8216","CPSC 510","1","Artificial Intelligence I","3","","Lec","MW","1800-1915","LUTR 269","Conner, David","0","Closed",
"9286","CRIM 208","1","Crime in America","3","","Lec","MWF","1000-1050","MCM 212","Briddell, Laine","0","Closed",
"9287","CRIM 208","2","Crime in America","3","","Lec","MWF","1100-1150","MCM 310","Briddell, Laine","0","Closed",
"9288","CRIM 357","1","Incarceration and Punishment","3","","Lec","TR","1500-1615","MCM 262","Keener, Steven","0","Closed",
"9289","CRIM 357","2","Incarceration and Punishment","3","","Lec","TR","1630-1745","MCM 262","Keener, Steven","0","Closed",
"9294","CYBR 195","1R","SPC TP: Cyber Security Seminar","1","","Lec","W","1100-1150","FORBES 3012","Kreider, Christopher","0","Closed",
"9127","CYBR 328","1","Fndtns &amp; Princ of Cyber Sec","3","","Lec","TR","1100-1215","LUTR 258","Lapke, Michael","4","Open",
"8417","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1600-1715","FRMN G150B","Lent, Jennifer","1","Open",
"8418","DANC 204","2","Ballet I","3","  AICE","Lec","TR","1630-1745","FRMN G150B","Lent, Jennifer","1","Open",
"8419","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","1100-1215","FRMN G150B","Lloyd, Laura","0","Closed",
"8420","DANC 205","2","Classic Jazz Technique","3","  AICE","Lec","TR","1500-1615","FRMN G150A","Lloyd, Laura","0","Closed",
"8421","DANC 206","1","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FRMN G150B","Bellecci, Ann","1","Open",
"8422","DANC 206","2","Modern Dance I","3","  AICE","Lec","MW","0930-1045","FRMN G150A","Neveu-Brown, Robin","1","Open",
"8424","DANC 330","1","Dance Styles","3","","Lec","MW","1300-1415","FRMN G150A","Lloyd, Laura","0","Closed",
"8425","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","1100-1215","FRMN G150A","Bellecci, Ann","0","Closed",
"9470","DANC 499","1","IND ST: Choreographing Dance","3","","Ind","","","ARR ","Lloyd, Laura","0","Closed",
"8396","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","TR","1630-1745","LUTR 372","Chakraborti, Rik","0","Closed",
"8397","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","TR","1800-1915","LUTR 137","Chakraborti, Rik","1","Open",
"8398","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","MW","1600-1715","LUTR 372","Jiang, Yixiao","0","Closed",
"8399","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MW","1800-1915","LUTR 139","Jiang, Yixiao","0","Closed",
"8400","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","LUTR 137","Taghvatalab, Sara","0","Closed",
